file,t_sec,P,y_Air_Conditioner,y_Blender,y_Coffee_maker,y_Compact_Fluorescent_Lamp,y_Fan,y_Fridge,y_Fridge_defroster,y_Hair_Iron,y_Incandescent_Light_Bulb,y_Iron_solder,y_Laptop,y_Vacuum,y_Water_kettle
223,2.5,0.003762378,,,0,,,,,,,,1,,
223,3.5,-0.0013452,,,0,,,,,,,,1,,
223,4.5,0.010601139701666672,,,1,,,,,,,,1,,
223,5.5,0.003159667,,,1,,,,,,,,1,,
223,6.5,0.00336581,,,1,,,,,,,,1,,
223,7.5,0.003693607,,,1,,,,,,,,0,,
223,8.5,0.003654157,,,1,,,,,,,,0,,
223,9.5,0.007546271,,,0,,,,,,,,0,,
224,0.5,0.003438649,,,0,,,,,,,0,,,
224,1.5,0.004843266,,,1,,,,,,,0,,,
224,2.5,0.003198819,,,1,,,,,,,0,,,
224,3.5,0.003375895,,,1,,,,,,,0,,,
224,4.5,0.003110938,,,1,,,,,,,0,,,
224,5.5,0.003247802,,,1,,,,,,,0,,,
224,6.5,0.003379031,,,1,,,,,,,0,,,
224,7.5,0.003434454,,,1,,,,,,,0,,,
224,8.5,0.003481658,,,1,,,,,,,0,,,
224,9.5,0.003296743,,,1,,,,,,,0,,,
224,10.5,0.003724835,,,1,,,,,,,0,,,
224,11.5,0.003861106,,,1,,,,,,,0,,,
224,12.5,0.003649369,,,1,,,,,,,0,,,
224,13.5,0.012678764181333334,,,0,,,,,,,0,,,
224,14.5,0.003748098,,,0,,,,,,,0,,,
224,15.5,0.003336022,,,0,,,,,,,0,,,
224,16.5,0.003324115,,,0,,,,,,,0,,,
224,17.5,0.003361912,,,0,,,,,,,0,,,
224,18.5,0.003358437,,,0,,,,,,,0,,,
224,19.5,0.003343946,,,0,,,,,,,0,,,
225,0.5,0.003396996,,,0,,,,,,,0,,,
225,1.5,0.003395005,,,0,,,,,,,0,,,
225,2.5,0.013278805599000009,,,1,,,,,,,0,,,
225,3.5,0.003835683,,,1,,,,,,,0,,,
225,4.5,0.005640214,,,1,,,,,,,0,,,
225,5.5,0.004762334,,,1,,,,,,,0,,,
225,6.5,0.004780681,,,1,,,,,,,0,,,
225,7.5,0.00479102,,,1,,,,,,,0,,,
225,8.5,0.004789622,,,1,,,,,,,0,,,
225,9.5,0.004760258,,,1,,,,,,,0,,,
225,10.5,0.005160977,,,1,,,,,,,0,,,
225,11.5,0.004623648,,,1,,,,,,,0,,,
225,12.5,0.003961488,,,1,,,,,,,0,,,
225,13.5,0.004400979,,,1,,,,,,,0,,,
225,14.5,-0.009747774,,,0,,,,,,,0,,,
225,15.5,0.003344708,,,0,,,,,,,0,,,
225,16.5,0.003319878,,,0,,,,,,,0,,,
225,17.5,0.003309624,,,0,,,,,,,0,,,
225,18.5,0.003317802,,,0,,,,,,,0,,,
225,19.5,0.003307208,,,0,,,,,,,0,,,
232,0.5,0.003519327,,,,,0,,,0,,,,,
232,1.5,0.003532589,,,,,0,,,0,,,,,
232,2.5,-0.012347686,,,,,0,,,1,,,,,
232,3.5,0.004237038,,,,,0,,,1,,,,,
232,4.5,0.003192336,,,,,1,,,1,,,,,
232,5.5,0.004558478,,,,,1,,,1,,,,,
232,6.5,0.004512673,,,,,1,,,1,,,,,
232,7.5,0.005067927,,,,,0,,,1,,,,,
232,8.5,0.017352783038333333,,,,,0,,,0,,,,,
232,9.5,0.00350225,,,,,0,,,0,,,,,
233,0.5,0.003342801,,,,0,,,0,,,,,,
233,1.5,0.004161021,,,,1,,,0,,,,,,
233,2.5,0.009373896,,,,1,,,0,,,,,,
233,3.5,0.003041235,,,,1,,,1,,,,,,
233,4.5,0.003808056,,,,1,,,1,,,,,,
233,5.5,0.003731954,,,,1,,,1,,,,,,
233,6.5,0.003918606,,,,0,,,1,,,,,,
233,7.5,-0.000547363,,,,0,,,1,,,,,,
233,8.5,0.003304962,,,,0,,,0,,,,,,
233,9.5,0.003319623,,,,0,,,0,,,,,,
234,0.5,0.003349835,,,,,,,0,0,,,,,
234,1.5,0.0031167,,,,,,,1,0,,,,,
234,2.5,-0.013431582,,,,,,,1,1,,,,,
234,3.5,0.003345302,,,,,,,1,1,,,,,
234,4.5,0.007226737,,,,,,,0,1,,,,,
234,5.5,0.016344140275666667,,,,,,,0,0,,,,,
234,6.5,0.003306318,,,,,,,0,0,,,,,
234,7.5,0.00327242,,,,,,,0,0,,,,,
234,8.5,0.003288988,,,,,,,0,0,,,,,
234,9.5,0.003271742,,,,,,,0,0,,,,,
235,0.5,0.003301106,,,,,,,0,0,,,,,
235,1.5,0.013428381474999994,,,,,,,1,0,,,,,
235,2.5,0.00368581,,,,,,,1,0,,,,,
235,3.5,-0.011971161,,,,,,,1,1,,,,,
235,4.5,0.003784666,,,,,,,1,1,,,,,
235,5.5,0.018494264733666704,,,,,,,1,0,,,,,
235,6.5,0.003497124,,,,,,,1,0,,,,,
235,7.5,-0.002954521,,,,,,,0,0,,,,,
235,8.5,0.003288183,,,,,,,0,0,,,,,
235,9.5,0.003283098,,,,,,,0,0,,,,,
240,0.5,0.003347123,,,,,,,0,,,,0,,
240,1.5,0.004670172,,,,,,,0,,,,0,,
240,2.5,0.002932294,,,,,,,0,,,,1,,
240,3.5,0.008650931,,,,,,,0,,,,1,,
240,4.5,0.004165597,,,,,,,1,,,,1,,
240,5.5,0.004386784,,,,,,,1,,,,1,,
240,6.5,0.000491747,,,,,,,0,,,,1,,
240,7.5,0.003336446,,,,,,,0,,,,1,,
240,8.5,0.003230047,,,,,,,0,,,,0,,
240,9.5,0.003250429,,,,,,,0,,,,0,,
241,0.5,0.003601318,,,,,,,,0,0,,,,
241,1.5,0.006728433,,,,,,,,0,0,,,,
241,2.5,0.003713479,,,,,,,,0,1,,,,
241,3.5,-0.013700777,,,,,,,,0,1,,,,
241,4.5,0.005050427,,,,,,,,1,1,,,,
241,5.5,0.004794114,,,,,,,,1,1,,,,
241,6.5,0.018659688,,,,,,,,0,1,,,,
241,7.5,0.003783437,,,,,,,,0,1,,,,
241,8.5,0.003426827,,,,,,,,0,0,,,,
241,9.5,0.003621445,,,,,,,,0,0,,,,
246,0.5,0.003393267,,,,,,,0,,,0,,,
246,1.5,0.004282165,,,,,,,0,,,0,,,
246,2.5,0.003004031,,,,,,,0,,,0,,,
246,3.5,0.003250344,,,,,,,0,,,0,,,
246,4.5,0.003278649,,,,,,,0,,,0,,,
246,5.5,0.003247759,,,,,,,0,,,0,,,
246,6.5,0.003256658,,,,,,,0,,,0,,,
246,7.5,0.003242081,,,,,,,0,,,0,,,
246,8.5,0.003684751,,,,,,,0,,,0,,,
246,9.5,0.004151233,,,,,,,0,,,0,,,
246,10.5,0.0010745,,,,,,,1,,,0,,,
246,11.5,0.003151743,,,,,,,1,,,0,,,
246,12.5,0.003348988,,,,,,,1,,,0,,,
246,13.5,0.003452209,,,,,,,1,,,0,,,
246,14.5,0.008966311,,,,,,,0,,,0,,,
246,15.5,0.003168311,,,,,,,0,,,0,,,
246,16.5,0.003218522,,,,,,,0,,,0,,,
246,17.5,0.003295683,,,,,,,0,,,0,,,
246,18.5,0.003316318,,,,,,,0,,,0,,,
246,19.5,0.003315937,,,,,,,0,,,0,,,
247,0.5,0.003338945,,,,,,,0,,,0,,,
247,1.5,0.00330242,,,,,,,0,,,0,,,
247,2.5,0.003165048,,,,,,,0,,,0,,,
247,3.5,0.003197293,,,,,,,0,,,0,,,
247,4.5,0.003203522,,,,,,,0,,,0,,,
247,5.5,0.003191192,,,,,,,0,,,0,,,
247,6.5,0.003208946,,,,,,,0,,,0,,,
247,7.5,0.002852167,,,,,,,0,,,0,,,
247,8.5,0.003270387,,,,,,,0,,,0,,,
247,9.5,0.003416276,,,,,,,1,,,0,,,
247,10.5,0.004773181,,,,,,,1,,,0,,,
247,11.5,0.004731953,,,,,,,1,,,0,,,
247,12.5,0.004870766,,,,,,,1,,,0,,,
247,13.5,0.004642885,,,,,,,1,,,0,,,
247,14.5,-0.00021071,,,,,,,1,,,0,,,
247,15.5,0.003317547,,,,,,,0,,,0,,,
247,16.5,0.003286784,,,,,,,0,,,0,,,
247,17.5,0.003269539,,,,,,,0,,,0,,,
247,18.5,0.003243903,,,,,,,0,,,0,,,
247,19.5,0.003241869,,,,,,,0,,,0,,,
248,0.5,0.003571996,,,,,,,,0,0,,,,
248,1.5,-0.01407137,,,,,,,,0,0,,,,
248,2.5,0.004216021,,,,,,,,1,0,,,,
248,3.5,0.001182932,,,,,,,,1,0,,,,
248,4.5,0.004367631,,,,,,,,1,1,,,,
248,5.5,0.005492164,,,,,,,,1,1,,,,
248,6.5,0.003860937,,,,,,,,1,0,,,,
248,7.5,0.019440068,,,,,,,,0,0,,,,
248,8.5,0.003493055,,,,,,,,0,0,,,,
248,9.5,0.003487547,,,,,,,,0,0,,,,
249,0.5,0.003497547,,,,,,,,0,0,,,,
249,1.5,-0.011779975,,,,,,,,1,0,,,,
249,2.5,0.00409797,,,,,,,,1,0,,,,
249,3.5,0.002387252,,,,,,,,1,1,,,,
249,4.5,0.004289157,,,,,,,,1,1,,,,
249,5.5,0.018782569,,,,,,,,1,1,,,,
249,6.5,0.005184791,,,,,,,,0,1,,,,
249,7.5,0.004383902,,,,,,,,0,0,,,,
249,8.5,0.003441445,,,,,,,,0,0,,,,
249,9.5,0.003410895,,,,,,,,0,0,,,,
251,0.5,0.003506149,,,,,0,,,,,,0,,
251,1.5,0.004450809,,,,,1,,,,,,0,,
251,2.5,0.003582124,,,,,1,,,,,,0,,
251,3.5,0.003669073,,,,,1,,,,,,0,,
251,4.5,0.003691234,,,,,1,,,,,,1,,
251,5.5,0.003566446,,,,,1,,,,,,1,,
251,6.5,0.003539581,,,,,1,,,,,,1,,
251,7.5,0.002882379,,,,,1,,,,,,1,,
251,8.5,0.003428861,,,,,0,,,,,,1,,
251,9.5,0.00349742,,,,,0,,,,,,0,,
256,0.5,0.003567208,,,,,0,,,,,0,,,
256,1.5,0.004798011,,,,,0,,,,,0,,,
256,2.5,0.003750259,,,,,1,,,,,0,,,
256,3.5,0.003684708,,,,,1,,,,,0,,,
256,4.5,0.003808352,,,,,1,,,,,0,,,
256,5.5,0.003664412,,,,,1,,,,,0,,,
256,6.5,0.003657081,,,,,1,,,,,0,,,
256,7.5,0.003633819,,,,,1,,,,,0,,,
256,8.5,0.003594708,,,,,1,,,,,0,,,
256,9.5,0.003579666,,,,,1,,,,,0,,,
256,10.5,0.004118564,,,,,1,,,,,0,,,
256,11.5,0.003522929,,,,,1,,,,,0,,,
256,12.5,0.003019667,,,,,1,,,,,0,,,
256,13.5,0.003465556,,,,,1,,,,,0,,,
256,14.5,0.002869455,,,,,0,,,,,0,,,
256,15.5,0.003420725,,,,,0,,,,,0,,,
256,16.5,0.003489581,,,,,0,,,,,0,,,
256,17.5,0.00347403,,,,,0,,,,,0,,,
256,18.5,0.003465047,,,,,0,,,,,0,,,
256,19.5,0.003490894,,,,,0,,,,,0,,,
257,0.5,0.003513733,,,,,0,,,,,0,,,
257,1.5,0.002034498,,,,,0,,,,,0,,,
257,2.5,0.003407717,,,,,0,,,,,0,,,
257,3.5,0.00338742,,,,,0,,,,,0,,,
257,4.5,0.003383776,,,,,0,,,,,0,,,
257,5.5,0.003359073,,,,,0,,,,,0,,,
257,6.5,0.00335331,,,,,0,,,,,0,,,
257,7.5,0.003955598,,,,,0,,,,,0,,,
257,8.5,0.003312124,,,,,0,,,,,0,,,
257,9.5,0.004260216,,,,,1,,,,,0,,,
257,10.5,0.00342776,,,,,1,,,,,0,,,
257,11.5,0.003397463,,,,,1,,,,,0,,,
257,12.5,0.003393649,,,,,1,,,,,0,,,
257,13.5,0.004326487,,,,,1,,,,,0,,,
257,14.5,0.002847591,,,,,0,,,,,0,,,
257,15.5,0.003472632,,,,,0,,,,,0,,,
257,16.5,0.003396064,,,,,0,,,,,0,,,
257,17.5,0.003454072,,,,,0,,,,,0,,,
257,18.5,0.003477462,,,,,0,,,,,0,,,
257,19.5,0.003448013,,,,,0,,,,,0,,,
258,0.5,0.003545428,0,,,,0,,,,,,,,
258,1.5,0.004967842,1,,,,0,,,,,,,,
258,2.5,0.003455895,1,,,,0,,,,,,,,
258,3.5,0.00388242,1,,,,1,,,,,,,,
258,4.5,0.003214497,1,,,,1,,,,,,,,
258,5.5,0.003025048,1,,,,1,,,,,,,,
258,6.5,0.003404497,0,,,,1,,,,,,,,
258,7.5,0.004439538,0,,,,1,,,,,,,,
258,8.5,0.003466149,0,,,,0,,,,,,,,
258,9.5,0.003488352,0,,,,0,,,,,,,,
259,0.5,0.003483691,,,,,0,,,,,0,,,
259,1.5,0.003485429,,,,,0,,,,,0,,,
259,2.5,0.0033642,,,,,0,,,,,0,,,
259,3.5,0.00337598,,,,,0,,,,,0,,,
259,4.5,0.003379963,,,,,0,,,,,0,,,
259,5.5,0.003385132,,,,,0,,,,,0,,,
259,6.5,0.003387335,,,,,0,,,,,0,,,
259,7.5,0.003669454,,,,,0,,,,,0,,,
259,8.5,0.003401658,,,,,0,,,,,0,,,
259,9.5,0.003366658,,,,,0,,,,,0,,,
259,10.5,0.004698817,,,,,1,,,,,0,,,
259,11.5,0.003569497,,,,,1,,,,,0,,,
259,12.5,0.00359509,,,,,1,,,,,0,,,
259,13.5,0.003625344,,,,,1,,,,,0,,,
259,14.5,0.003007379,,,,,1,,,,,0,,,
259,15.5,0.001776448,,,,,0,,,,,0,,,
259,16.5,0.003392462,,,,,0,,,,,0,,,
259,17.5,0.003388861,,,,,0,,,,,0,,,
259,18.5,0.003399708,,,,,0,,,,,0,,,
259,19.5,0.003363606,,,,,0,,,,,0,,,
262,0.5,0.003503352,0,,,0,,,,,,,,,
262,1.5,0.002286659,0,,,1,,,,,,,,,
262,2.5,0.003407929,0,,,1,,,,,,,,,
262,3.5,0.002648693,1,,,1,,,,,,,,,
262,4.5,0.003622208,1,,,1,,,,,,,,,
262,5.5,0.003688352,1,,,1,,,,,,,,,
262,6.5,0.003566234,1,,,1,,,,,,,,,
262,7.5,0.004817291,1,,,1,,,,,,,,,
262,8.5,0.003201531,0,,,1,,,,,,,,,
262,9.5,0.003601361,0,,,0,,,,,,,,,
263,0.5,0.003498352,0,,,0,,,,,,,,,
263,1.5,0.002652676,0,,,1,,,,,,,,,
263,2.5,0.003352124,0,,,1,,,,,,,,,
263,3.5,0.001502423,1,,,1,,,,,,,,,
263,4.5,0.004010004,1,,,1,,,,,,,,,
263,5.5,0.003864284,1,,,1,,,,,,,,,
263,6.5,0.003569708,1,,,1,,,,,,,,,
263,7.5,0.003614412,1,,,0,,,,,,,,,
263,8.5,0.003512124,1,,,0,,,,,,,,,
263,9.5,0.004567037,0,,,0,,,,,,,,,
264,0.5,0.003568352,0,,,,,,,0,,,,,
264,1.5,0.007243729,1,,,,,,,0,,,,,
264,2.5,-0.010628323,1,,,,,,,0,,,,,
264,3.5,0.003465768,1,,,,,,,1,,,,,
264,4.5,0.004230936,1,,,,,,,1,,,,,
264,5.5,0.004243352,1,,,,,,,1,,,,,
264,6.5,0.002776193,0,,,,,,,1,,,,,
264,7.5,0.016141428766999998,0,,,,,,,1,,,,,
264,8.5,0.003472886,0,,,,,,,0,,,,,
264,9.5,0.003488903,0,,,,,,,0,,,,,
265,0.5,0.003560132,0,,,,,,,0,,,,,
265,1.5,0.002857548,1,,,,,,,0,,,,,
265,2.5,0.004142886,1,,,,,,,0,,,,,
265,3.5,0.00407297,1,,,,,,,0,,,,,
265,4.5,-0.012951202,1,,,,,,,1,,,,,
265,5.5,0.004808775,1,,,,,,,1,,,,,
265,6.5,0.004580131,1,,,,,,,1,,,,,
265,7.5,0.018538502,1,,,,,,,0,,,,,
265,8.5,0.003780471,0,,,,,,,0,,,,,
265,9.5,0.003503903,0,,,,,,,0,,,,,
272,0.5,0.003577123,0,,,,,,,,,,0,,
272,1.5,0.002868268,0,,,,,,,,,,1,,
272,2.5,0.00367009,0,,,,,,,,,,1,,
272,3.5,0.001749202,0,,,,,,,,,,1,,
272,4.5,0.004044199,1,,,,,,,,,,1,,
272,5.5,0.004148775,1,,,,,,,,,,1,,
272,6.5,0.003948267,1,,,,,,,,,,0,,
272,7.5,0.004943859,1,,,,,,,,,,0,,
272,8.5,0.003459115,0,,,,,,,,,,0,,
272,9.5,0.003498225,0,,,,,,,,,,0,,
273,0.5,0.003575471,0,,,,,,,,,0,,,
273,1.5,0.003595216,0,,,,,,,,,0,,,
273,2.5,0.003502632,1,,,,,,,,,0,,,
273,3.5,0.003946699,1,,,,,,,,,0,,,
273,4.5,0.003758691,1,,,,,,,,,0,,,
273,5.5,0.003831149,1,,,,,,,,,0,,,
273,6.5,0.003662378,1,,,,,,,,,0,,,
273,7.5,0.003652251,1,,,,,,,,,0,,,
273,8.5,0.003695556,1,,,,,,,,,0,,,
273,9.5,0.003669539,1,,,,,,,,,0,,,
273,10.5,0.003649878,1,,,,,,,,,0,,,
273,11.5,0.003695979,1,,,,,,,,,0,,,
273,12.5,0.003719835,1,,,,,,,,,0,,,
273,13.5,0.003684581,1,,,,,,,,,0,,,
273,14.5,0.003435514,0,,,,,,,,,0,,,
273,15.5,0.00326259,0,,,,,,,,,0,,,
273,16.5,0.003433183,0,,,,,,,,,0,,,
273,17.5,0.003412166,0,,,,,,,,,0,,,
273,18.5,0.003450344,0,,,,,,,,,0,,,
273,19.5,0.003481615,0,,,,,,,,,0,,,
274,0.5,0.003541064,0,,,,,,,,,0,,,
274,1.5,0.00602229,1,,,,,,,,,0,,,
274,2.5,0.003565853,1,,,,,,,,,0,,,
274,3.5,0.003491403,1,,,,,,,,,0,,,
274,4.5,0.003557039,1,,,,,,,,,0,,,
274,5.5,0.003568691,1,,,,,,,,,0,,,
274,6.5,0.003590302,1,,,,,,,,,0,,,
274,7.5,0.003533692,1,,,,,,,,,0,,,
274,8.5,0.003569793,1,,,,,,,,,0,,,
274,9.5,0.003580556,1,,,,,,,,,0,,,
274,10.5,0.003549285,1,,,,,,,,,0,,,
274,11.5,0.004096996,1,,,,,,,,,0,,,
274,12.5,0.003622335,1,,,,,,,,,0,,,
274,13.5,0.00307526,1,,,,,,,,,0,,,
274,14.5,0.003512336,1,,,,,,,,,0,,,
274,15.5,0.002526913,0,,,,,,,,,0,,,
274,16.5,0.003438479,0,,,,,,,,,0,,,
274,17.5,0.003441276,0,,,,,,,,,0,,,
274,18.5,0.003414369,0,,,,,,,,,0,,,
274,19.5,0.003389666,0,,,,,,,,,0,,,
275,0.5,0.003388479,0,,,,,,,,,0,,,
275,1.5,0.004268521,0,,,,,,,,,0,,,
275,2.5,0.003307251,0,,,,,,,,,0,,,
275,3.5,0.003319157,0,,,,,,,,,0,,,
275,4.5,0.003291276,0,,,,,,,,,0,,,
275,5.5,0.003333734,0,,,,,,,,,0,,,
275,6.5,0.003335217,0,,,,,,,,,0,,,
275,7.5,0.003399497,0,,,,,,,,,0,,,
275,8.5,0.003335684,0,,,,,,,,,0,,,
275,9.5,0.003310429,0,,,,,,,,,0,,,
275,10.5,0.004841614,1,,,,,,,,,0,,,
275,11.5,0.003128904,1,,,,,,,,,0,,,
275,12.5,0.003117421,1,,,,,,,,,0,,,
275,13.5,0.003400598,1,,,,,,,,,0,,,
275,14.5,0.002587549,1,,,,,,,,,0,,,
275,15.5,0.003279793,0,,,,,,,,,0,,,
275,16.5,0.003092505,0,,,,,,,,,0,,,
275,17.5,0.003344751,0,,,,,,,,,0,,,
275,18.5,0.003348861,0,,,,,,,,,0,,,
275,19.5,0.003340259,0,,,,,,,,,0,,,
280,0.5,0.003689199,,,,,0,0,,,,,,,
280,1.5,0.003685513,,,,,0,0,,,,,,,
280,2.5,0.001880728,,,,,1,0,,,,,,,
280,3.5,0.003880301,,,,,1,0,,,,,,,
280,4.5,0.003821954,,,,,1,0,,,,,,,
280,5.5,0.002482803,,,,,1,1,,,,,,,
280,6.5,0.004212843,,,,,1,1,,,,,,,
280,7.5,0.00413903,,,,,1,1,,,,,,,
280,8.5,0.004216826,,,,,1,1,,,,,,,
280,9.5,0.004207758,,,,,1,1,,,,,,,
280,10.5,0.004201996,,,,,1,1,,,,,,,
280,11.5,0.00422136,,,,,1,1,,,,,,,
280,12.5,0.005273943,,,,,1,0,,,,,,,
280,13.5,0.005146443,,,,,1,0,,,,,,,
280,14.5,0.003613225,,,,,0,0,,,,,,,
286,0.5,0.003800555,,,,,,0,,,,,0,,
286,1.5,0.003786445,,,,,,0,,,,,0,,
286,2.5,0.018279688545999997,,,,,,1,,,,,0,,
286,3.5,-0.002833546,,,,,,1,,,,,0,,
286,4.5,0.003781573,,,,,,1,,,,,0,,
286,5.5,0.003990979,,,,,,1,,,,,0,,
286,6.5,0.003995894,,,,,,1,,,,,1,,
286,7.5,0.003844369,,,,,,1,,,,,1,,
286,8.5,0.003834327,,,,,,1,,,,,1,,
286,9.5,0.00375314,,,,,,1,,,,,1,,
286,10.5,0.002680557,,,,,,1,,,,,1,,
286,11.5,0.003708098,,,,,,0,,,,,1,,
286,12.5,0.003675429,,,,,,0,,,,,1,,
286,13.5,0.003498437,,,,,,0,,,,,0,,
286,14.5,0.003682335,,,,,,0,,,,,0,,
287,0.5,0.003867038,,,,,,0,,,,,0,,
287,1.5,0.003429327,,,,,,1,,,,,0,,
287,2.5,0.00417797,,,,,,1,,,,,0,,
287,3.5,0.003840132,,,,,,1,,,,,0,,
287,4.5,0.003870089,,,,,,1,,,,,0,,
287,5.5,0.004440639,,,,,,1,,,,,1,,
287,6.5,0.003738395,,,,,,1,,,,,1,,
287,7.5,0.003826403,,,,,,1,,,,,1,,
287,8.5,0.003819411,,,,,,1,,,,,1,,
287,9.5,0.003763437,,,,,,1,,,,,1,,
287,10.5,0.003841996,,,,,,1,,,,,1,,
287,11.5,0.003906403,,,,,,1,,,,,1,,
287,12.5,0.003880979,,,,,,1,,,,,0,,
287,13.5,0.005041104,,,,,,0,,,,,0,,
287,14.5,0.003736403,,,,,,0,,,,,0,,
288,0.5,0.003891445,,,,,,0,,,,,0,,
288,1.5,0.002043481,,,,,,0,,,,,0,,
288,2.5,0.003992292,,,,,,0,,,,,1,,
288,3.5,0.003854242,,,,,,0,,,,,1,,
288,4.5,0.003916954,,,,,,0,,,,,1,,
288,5.5,0.00685767,,,,,,0,,,,,1,,
288,6.5,0.003225387,,,,,,1,,,,,1,,
288,7.5,0.004165258,,,,,,1,,,,,1,,
288,8.5,0.003989581,,,,,,1,,,,,1,,
288,9.5,0.004075301,,,,,,1,,,,,1,,
288,10.5,0.004118394,,,,,,1,,,,,1,,
288,11.5,0.004107801,,,,,,1,,,,,1,,
288,12.5,0.003713988,,,,,,0,,,,,1,,
288,13.5,0.003753267,,,,,,0,,,,,1,,
288,14.5,0.003898267,,,,,,0,,,,,0,,
289,0.5,0.003811657,,,,,,0,,,,,0,,
289,1.5,0.006971992,,,,,,0,,,,,0,,
289,2.5,0.003467081,,,,,,0,,,,,1,,
289,3.5,0.003617802,,,,,,0,,,,,1,,
289,4.5,0.003758861,,,,,,0,,,,,1,,
289,5.5,0.003743691,,,,,,0,,,,,1,,
289,6.5,0.001154373,,,,,,1,,,,,1,,
289,7.5,0.0046628,,,,,,1,,,,,1,,
289,8.5,0.004045132,,,,,,1,,,,,1,,
289,9.5,0.004057293,,,,,,1,,,,,1,,
289,10.5,0.004017081,,,,,,1,,,,,1,,
289,11.5,0.004213818,,,,,,1,,,,,0,,
289,12.5,0.004103903,,,,,,1,,,,,0,,
289,13.5,0.005086867,,,,,,0,,,,,0,,
289,14.5,0.003769326,,,,,,0,,,,,0,,
290,0.5,0.003835809,,,,,,0,,,,0,,,
290,1.5,0.021479472,,,,,,0,,,,0,,,
290,2.5,-0.011029255,,,,,,1,,,,0,,,
290,3.5,0.003881106,,,,,,1,,,,0,,,
290,4.5,0.003924157,,,,,,1,,,,0,,,
290,5.5,0.003998013,,,,,,1,,,,0,,,
290,6.5,0.003939115,,,,,,1,,,,0,,,
290,7.5,0.00387475,,,,,,1,,,,0,,,
290,8.5,0.003895386,,,,,,1,,,,0,,,
290,9.5,0.003868945,,,,,,1,,,,0,,,
290,10.5,0.003795683,,,,,,1,,,,0,,,
290,11.5,0.004277928,,,,,,1,,,,0,,,
290,12.5,0.003657208,,,,,,1,,,,0,,,
290,13.5,0.003686785,,,,,,1,,,,0,,,
290,14.5,0.00369153,,,,,,1,,,,0,,,
290,15.5,0.003079031,,,,,,1,,,,0,,,
290,16.5,0.00345348,,,,,,0,,,,0,,,
290,17.5,0.00359759,,,,,,0,,,,0,,,
290,18.5,0.003726869,,,,,,0,,,,0,,,
290,19.5,0.003716657,,,,,,0,,,,0,,,
291,0.5,0.00371975,,,,,0,0,,,,,,,
291,1.5,0.004651995,,,,,0,1,,,,,,,
291,2.5,0.004240216,,,,,0,1,,,,,,,
291,3.5,0.003967123,,,,,0,1,,,,,,,
291,4.5,0.002977548,,,,,1,1,,,,,,,
291,5.5,0.004356868,,,,,1,1,,,,,,,
291,6.5,0.004397673,,,,,1,1,,,,,,,
291,7.5,0.004461445,,,,,1,1,,,,,,,
291,8.5,0.004462546,,,,,1,1,,,,,,,
291,9.5,0.004763266,,,,,0,1,,,,,,,
291,10.5,0.004933393,,,,,0,1,,,,,,,
291,11.5,0.003582759,,,,,0,0,,,,,,,
291,12.5,0.003615004,,,,,0,0,,,,,,,
291,13.5,0.003618182,,,,,0,0,,,,,,,
291,14.5,0.003641403,,,,,0,0,,,,,,,
296,0.5,0.003572674,,,,0,,,,,,,,0,
296,1.5,0.021584472246000005,,,,0,,,,,,,,1,
296,2.5,0.0034467,,,,0,,,,,,,,1,
296,3.5,0.004047886,,,,1,,,,,,,,1,
296,4.5,0.004362462,,,,1,,,,,,,,1,
296,5.5,0.004224538,,,,0,,,,,,,,1,
296,6.5,-0.008408538,,,,0,,,,,,,,1,
296,7.5,0.00346653,,,,0,,,,,,,,0,
296,8.5,0.00347314,,,,0,,,,,,,,0,
296,9.5,0.003516403,,,,0,,,,,,,,0,
297,0.5,0.003493183,,,,0,,,,,,,,0,
297,1.5,0.003608988,,,,0,,,,,,,,0,
297,2.5,0.00340009,,,,1,,,,,,,,0,
297,3.5,0.003424582,,,,1,,,,,,,,0,
297,4.5,0.017963587491333297,,,,1,,,,,,,,1,
297,5.5,0.004064962,,,,1,,,,,,,,1,
297,6.5,-0.011720229,,,,1,,,,,,,,0,
297,7.5,0.003349497,,,,1,,,,,,,,0,
297,8.5,0.003513437,,,,0,,,,,,,,0,
297,9.5,0.003496064,,,,0,,,,,,,,0,
298,0.5,0.003531615,,,,0,,,,,,,,0,
298,1.5,0.003033141,,,,1,,,,,,,,0,
298,2.5,0.003402209,,,,1,,,,,,,,0,
298,3.5,-0.007416209,,,,1,,,,,,,,0,
298,4.5,0.012419484721333324,,,,1,,,,,,,,1,
298,5.5,0.003150006,,,,1,,,,,,,,1,
298,6.5,0.003005514,,,,0,,,,,,,,1,
298,7.5,0.005991146,,,,0,,,,,,,,1,
298,8.5,0.003470894,,,,0,,,,,,,,0,
298,9.5,0.003487335,,,,0,,,,,,,,0,
299,0.5,0.003597208,,,,,,,,0,,,,0,
299,1.5,0.024729553,,,,,,,,0,,,,1,
299,2.5,-0.002918588,,,,,,,,0,,,,1,
299,3.5,-0.007107057,,,,,,,,1,,,,1,
299,4.5,0.004336275,,,,,,,,1,,,,1,
299,5.5,-0.009677138,,,,,,,,1,,,,1,
299,6.5,0.009475251,,,,,,,,1,,,,0,
299,7.5,0.009554234,,,,,,,,0,,,,0,
299,8.5,0.003525471,,,,,,,,0,,,,0,
299,9.5,0.003517208,,,,,,,,0,,,,0,
300,0.5,0.029018191,,,,,,,,0,,,,0,
300,1.5,-0.01220455,,,,,,,,0,,,,1,
300,2.5,-0.01689501,,,,,,,,1,,,,1,
