file,t_sec,P,y_Microwave_Consul_17_liters_CMS18BBHNA_127V_1200W_standby_4_5W__A0,y_LED_Lamp_Tashibra_TKl_06_127V_6W__B0,y_3_Speed_Fan_Mondial_V_45_127V_80W__K0,y_LED_monitor_AOC_m2470swd2_127V_26W_standby_0_5W__F0,y_Unknown_A1__A1,y_Universal_Charger_LVSUN_LS_PAB70_100V_240V_70W__J0,y_CRT_Monitor_Sony_CPD_17SF1_127V_216W_standby_10W__C0,y_Resistor_Ohmtec_200ohms_400W__L0,y_Hair_Dryer_GA_MA_Italy_Eleganza_2200_127V_1900W__V0,y_LED_Panel_Citiiaqua_DL_500_127V_13W__D0,y_Oil_Heater_Pelonis_NYLA_7_127V_1500W__Q0,y_Soldering_Smoke_Extractor_Toyo_TS_153_127V_23W__E0,y_Hair_Dryer_Super_4_0_SL_S04_127V_2000W__W0,y_Phone_Charger_Motorola_SA_390M_127V_50W__I0,y_Hair_Dryer_Parlux_330_BR_1_127V_2100W__Y0,y_Oil_Heater_Pelonis_NYLA_7_127V_1500W__R0,y_Soldering_Station_Weller_WLC100_127V_40W__H0,y_2_Speed_Impact_Drill_Bosch_47CV_127V_350W__O0,y_Phone_Charger_Asus_AD2037020_110V_240V_38W__G0,y_Hair_Dryer_Super_4_0_SL_S04_127V_2000W__X0,y_Incandescent_Lamp_Osram_Centra_A_CL_100_127V_100W__N0,y_Fan_Heater_Nilko_NK565_127V_1500W__T0,y_Microwave_Consul_CMS18BBHNA_127V_1200W__S0,y_2_Speed_Impact_Drill_Bosch_47CV_127V_350W__P0,y_AC_Adapter_Charger_Sony_PCG_61112L_127V_92W__M0,y_Hair_Dryer_GA_MA_Italy_Eleganza_2200_127V_1900W__U0,y_Hair_Dryer_Parlux_330_BR_1_127V_2100W__Z0,y_Unknown_B1__B1
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5A1H0I0R0N0\Waveform50014.mat,5,7817.244622,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5A1H0I0R0N0\Waveform50014.mat,10,3800.679168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5B0S0F0D0E0\Waveform50015.mat,0,389.5892753,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5B0S0F0D0E0\Waveform50015.mat,5,618.3572639,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5B0S0F0D0E0\Waveform50015.mat,10,81.16360748,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5B0S0F0D0E0\Waveform50016.mat,0,389.0411182,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5B0S0F0D0E0\Waveform50016.mat,5,618.3656852,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5B0S0F0D0E0\Waveform50016.mat,10,81.14863194,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5B0S0F0D0E0\Waveform50017.mat,0,389.2386911,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5B0S0F0D0E0\Waveform50017.mat,5,617.5175091,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5B0S0F0D0E0\Waveform50017.mat,10,81.15741436,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5B0S0F0D0E0\Waveform50018.mat,0,388.7944125,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5B0S0F0D0E0\Waveform50018.mat,5,618.1182699,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5B0S0F0D0E0\Waveform50018.mat,10,81.10152531,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5B0S0F0D0E0\Waveform50019.mat,0,389.0463496,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5B0S0F0D0E0\Waveform50019.mat,5,618.3701346,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5B0S0F0D0E0\Waveform50019.mat,10,81.15338558,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5B1O0S0Y0G0\Waveform50020.mat,0,601.3566737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5B1O0S0Y0G0\Waveform50020.mat,5,2673.17253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5B1O0S0Y0G0\Waveform50020.mat,10,1460.279242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5B1O0S0Y0G0\Waveform50021.mat,0,600.6664161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5B1O0S0Y0G0\Waveform50021.mat,5,2673.795317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5B1O0S0Y0G0\Waveform50021.mat,10,1460.478403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5B1O0S0Y0G0\Waveform50022.mat,0,600.9507731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5B1O0S0Y0G0\Waveform50022.mat,5,2667.662437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5B1O0S0Y0G0\Waveform50022.mat,10,1465.364291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5B1O0S0Y0G0\Waveform50023.mat,0,600.4480974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5B1O0S0Y0G0\Waveform50023.mat,5,2673.101939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5B1O0S0Y0G0\Waveform50023.mat,10,1459.983418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5B1O0S0Y0G0\Waveform50024.mat,0,600.4283262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5B1O0S0Y0G0\Waveform50024.mat,5,2672.748447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5B1O0S0Y0G0\Waveform50024.mat,10,1459.926871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5D0A0Y0H0Z0\Waveform50025.mat,0,530.0031481,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5D0A0Y0H0Z0\Waveform50025.mat,5,2181.31113,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5D0A0Y0H0Z0\Waveform50025.mat,10,1490.038897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5D0A0Y0H0Z0\Waveform50026.mat,0,529.53094,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5D0A0Y0H0Z0\Waveform50026.mat,5,2181.055614,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5D0A0Y0H0Z0\Waveform50026.mat,10,1489.78425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5D0A0Y0H0Z0\Waveform50027.mat,0,528.9929741,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5D0A0Y0H0Z0\Waveform50027.mat,5,2178.85839,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5D0A0Y0H0Z0\Waveform50027.mat,10,1491.341015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5D0A0Y0H0Z0\Waveform50028.mat,0,529.687135,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5D0A0Y0H0Z0\Waveform50028.mat,5,2181.406286,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5D0A0Y0H0Z0\Waveform50028.mat,10,1490.333681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5D0A0Y0H0Z0\Waveform50029.mat,0,529.5825206,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5D0A0Y0H0Z0\Waveform50029.mat,5,2181.339182,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5D0A0Y0H0Z0\Waveform50029.mat,10,1489.934195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5D0J0G0V0W0\Waveform50030.mat,0,2018.794829,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5D0J0G0V0W0\Waveform50030.mat,5,4875.038272,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5D0J0G0V0W0\Waveform50030.mat,10,1635.731891,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5D0J0G0V0W0\Waveform50031.mat,0,2017.534323,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5D0J0G0V0W0\Waveform50031.mat,5,4875.682172,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5D0J0G0V0W0\Waveform50031.mat,10,1637.052893,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5D0J0G0V0W0\Waveform50032.mat,0,2017.639354,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5D0J0G0V0W0\Waveform50032.mat,5,4874.674269,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5D0J0G0V0W0\Waveform50032.mat,10,1636.715552,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5D0J0G0V0W0\Waveform50033.mat,0,2017.491488,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5D0J0G0V0W0\Waveform50033.mat,5,4875.541846,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5D0J0G0V0W0\Waveform50033.mat,10,1636.9712,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5D0J0G0V0W0\Waveform50034.mat,0,2017.42114,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5D0J0G0V0W0\Waveform50034.mat,5,4875.383507,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5D0J0G0V0W0\Waveform50034.mat,10,1636.92892,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5D0Z0M0L0F0\Waveform50035.mat,0,939.3389438,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5D0Z0M0L0F0\Waveform50035.mat,5,3717.034294,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5D0Z0M0L0F0\Waveform50035.mat,10,1806.342406,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5D0Z0M0L0F0\Waveform50036.mat,0,938.3819338,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5D0Z0M0L0F0\Waveform50036.mat,5,3716.867003,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5D0Z0M0L0F0\Waveform50036.mat,10,1806.680226,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5D0Z0M0L0F0\Waveform50037.mat,0,938.1859098,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5D0Z0M0L0F0\Waveform50037.mat,5,3714.804775,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5D0Z0M0L0F0\Waveform50037.mat,10,1810.05498,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5D0Z0M0L0F0\Waveform50038.mat,0,938.5411564,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5D0Z0M0L0F0\Waveform50038.mat,5,3717.657089,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5D0Z0M0L0F0\Waveform50038.mat,10,1807.010105,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5D0Z0M0L0F0\Waveform50039.mat,0,938.3773015,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5D0Z0M0L0F0\Waveform50039.mat,5,3717.071593,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5D0Z0M0L0F0\Waveform50039.mat,10,1806.805841,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5E0F0B0P0G0\Waveform50040.mat,0,41.9924371,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5E0F0B0P0G0\Waveform50040.mat,5,287.5890122,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5E0F0B0P0G0\Waveform50040.mat,10,213.7918665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5E0F0B0P0G0\Waveform50041.mat,0,42.16659491,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5E0F0B0P0G0\Waveform50041.mat,5,288.0275412,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5E0F0B0P0G0\Waveform50041.mat,10,214.1005224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5E0F0B0P0G0\Waveform50042.mat,0,42.25585631,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5E0F0B0P0G0\Waveform50042.mat,5,287.2463454,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5E0F0B0P0G0\Waveform50042.mat,10,214.2098126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5E0F0B0P0G0\Waveform50043.mat,0,42.18097616,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5E0F0B0P0G0\Waveform50043.mat,5,288.2827576,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5E0F0B0P0G0\Waveform50043.mat,10,214.1435899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5E0F0B0P0G0\Waveform50044.mat,0,42.16224111,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5E0F0B0P0G0\Waveform50044.mat,5,288.0026522,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5E0F0B0P0G0\Waveform50044.mat,10,214.078878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5F0I0Q0K0E0\Waveform50045.mat,0,4055.836676,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5F0I0Q0K0E0\Waveform50045.mat,5,9037.43592,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5F0I0Q0K0E0\Waveform50045.mat,10,2212.417655,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5F0I0Q0K0E0\Waveform50046.mat,0,4053.674168,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5F0I0Q0K0E0\Waveform50046.mat,5,9037.811049,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5F0I0Q0K0E0\Waveform50046.mat,10,2214.779309,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5F0I0Q0K0E0\Waveform50047.mat,0,4053.475451,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5F0I0Q0K0E0\Waveform50047.mat,5,9033.754959,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5F0I0Q0K0E0\Waveform50047.mat,10,2217.888135,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5F0I0Q0K0E0\Waveform50048.mat,0,4053.307699,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5F0I0Q0K0E0\Waveform50048.mat,5,9037.026148,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5F0I0Q0K0E0\Waveform50048.mat,10,2214.586221,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5F0I0Q0K0E0\Waveform50049.mat,0,4053.732099,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5F0I0Q0K0E0\Waveform50049.mat,5,9037.966353,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5F0I0Q0K0E0\Waveform50049.mat,10,2214.820445,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5G0N0X0O0U0\Waveform50050.mat,0,533.9541464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
