file,t_sec,P,y_A0,y_B0,y_C0,y_D0,y_E0,y_F0,y_G0,y_H0,y_I0,y_J0,y_K0,y_L0,y_M0,y_N0,y_O0,y_P0,y_Q0,y_R0,y_S0,y_T0,y_U0,y_V0,y_W0,y_X0,y_Y0,y_Z0
Matlab_Data\Synthetic\3\3Z0P0V0\Waveform30520.mat,5,969.540967092611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
Matlab_Data\Synthetic\3\3Z0P0V0\Waveform30520.mat,10,1198.69386518825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
Matlab_Data\Synthetic\3\3Z0P0V0\Waveform30520.mat,15,927.965189761801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
Matlab_Data\Synthetic\3\3Z0P0V0\Waveform30520.mat,20,524.814446065096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Matlab_Data\Synthetic\3\3Z0P0V0\Waveform30520.mat,25,5.90412920116664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\3\3Z0P0V0\Waveform30521.mat,0,519.578079269303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Matlab_Data\Synthetic\3\3Z0P0V0\Waveform30521.mat,5,969.180114172407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
Matlab_Data\Synthetic\3\3Z0P0V0\Waveform30521.mat,10,1199.86648189652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
Matlab_Data\Synthetic\3\3Z0P0V0\Waveform30521.mat,15,928.727173664452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
Matlab_Data\Synthetic\3\3Z0P0V0\Waveform30521.mat,20,522.812487862526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Matlab_Data\Synthetic\3\3Z0P0V0\Waveform30521.mat,25,6.46860579493794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\3\3Z0P0V0\Waveform30522.mat,0,520.857648551666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Matlab_Data\Synthetic\3\3Z0P0V0\Waveform30522.mat,5,967.725504614309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
Matlab_Data\Synthetic\3\3Z0P0V0\Waveform30522.mat,10,1194.51240900213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
Matlab_Data\Synthetic\3\3Z0P0V0\Waveform30522.mat,15,924.29979120019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
Matlab_Data\Synthetic\3\3Z0P0V0\Waveform30522.mat,20,522.066781581842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Matlab_Data\Synthetic\3\3Z0P0V0\Waveform30522.mat,25,5.04979531960728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\3\3Z0P0V0\Waveform30523.mat,0,518.258657835037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Matlab_Data\Synthetic\3\3Z0P0V0\Waveform30523.mat,5,966.074007055426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
Matlab_Data\Synthetic\3\3Z0P0V0\Waveform30523.mat,10,1193.01585880398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
Matlab_Data\Synthetic\3\3Z0P0V0\Waveform30523.mat,15,925.091919250021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
Matlab_Data\Synthetic\3\3Z0P0V0\Waveform30523.mat,20,520.725020316311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Matlab_Data\Synthetic\3\3Z0P0V0\Waveform30523.mat,25,6.55559015138196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\3\3Z0P0V0\Waveform30524.mat,0,518.502072152256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Matlab_Data\Synthetic\3\3Z0P0V0\Waveform30524.mat,5,966.683240610558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
Matlab_Data\Synthetic\3\3Z0P0V0\Waveform30524.mat,10,1194.56848712514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
Matlab_Data\Synthetic\3\3Z0P0V0\Waveform30524.mat,15,926.476901049621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
Matlab_Data\Synthetic\3\3Z0P0V0\Waveform30524.mat,20,521.921769307485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Matlab_Data\Synthetic\3\3Z0P0V0\Waveform30524.mat,25,5.85731004250083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\3\3Z0P0V0\Waveform30525.mat,0,518.926507637715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Matlab_Data\Synthetic\3\3Z0P0V0\Waveform30525.mat,5,963.768453447139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
Matlab_Data\Synthetic\3\3Z0P0V0\Waveform30525.mat,10,1193.37585262431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
Matlab_Data\Synthetic\3\3Z0P0V0\Waveform30525.mat,15,926.104700964874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
Matlab_Data\Synthetic\3\3Z0P0V0\Waveform30525.mat,20,522.294694540054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Matlab_Data\Synthetic\3\3Z0P0V0\Waveform30525.mat,25,6.36684492596284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\3\3Z0P0V0\Waveform30526.mat,0,519.936359363203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Matlab_Data\Synthetic\3\3Z0P0V0\Waveform30526.mat,5,968.617556080336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
Matlab_Data\Synthetic\3\3Z0P0V0\Waveform30526.mat,10,1197.45851343618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
Matlab_Data\Synthetic\3\3Z0P0V0\Waveform30526.mat,15,930.74822956039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
Matlab_Data\Synthetic\3\3Z0P0V0\Waveform30526.mat,20,526.083882189099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Matlab_Data\Synthetic\3\3Z0P0V0\Waveform30526.mat,25,6.88028501098234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\3\3Z0P0V0\Waveform30527.mat,0,520.864717386895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Matlab_Data\Synthetic\3\3Z0P0V0\Waveform30527.mat,5,970.327776905101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
Matlab_Data\Synthetic\3\3Z0P0V0\Waveform30527.mat,10,1197.08309850217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
Matlab_Data\Synthetic\3\3Z0P0V0\Waveform30527.mat,15,932.436014986735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
Matlab_Data\Synthetic\3\3Z0P0V0\Waveform30527.mat,20,525.807582398602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Matlab_Data\Synthetic\3\3Z0P0V0\Waveform30527.mat,25,8.67921040762016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\8\8D0G0P0Q0M0N0H0E0\Waveform80000.mat,0,5.48067628297364,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\8\8D0G0P0Q0M0N0H0E0\Waveform80000.mat,5,398.435047762925,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\8\8D0G0P0Q0M0N0H0E0\Waveform80000.mat,10,738.740973315123,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\8\8D0G0P0Q0M0N0H0E0\Waveform80000.mat,15,726.082952653301,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\8\8D0G0P0Q0M0N0H0E0\Waveform80000.mat,20,592.727969764017,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\8\8D0G0P0Q0M0N0H0E0\Waveform80000.mat,25,557.648328104818,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\8\8D0G0P0Q0M0N0H0E0\Waveform80000.mat,30,446.906729910806,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\8\8D0G0P0Q0M0N0H0E0\Waveform80001.mat,0,5.06397590625832,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\8\8D0G0P0Q0M0N0H0E0\Waveform80001.mat,5,390.854782055754,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\8\8D0G0P0Q0M0N0H0E0\Waveform80001.mat,10,781.803928234064,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\8\8D0G0P0Q0M0N0H0E0\Waveform80001.mat,15,801.565534050748,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\8\8D0G0P0Q0M0N0H0E0\Waveform80001.mat,20,672.025497296591,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\8\8D0G0P0Q0M0N0H0E0\Waveform80001.mat,25,637.638603116831,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\8\8D0G0P0Q0M0N0H0E0\Waveform80001.mat,30,455.342838716279,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\8\8D0G0P0Q0M0N0H0E0\Waveform80002.mat,0,5.21870318966767,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\8\8D0G0P0Q0M0N0H0E0\Waveform80002.mat,5,391.390334545384,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\8\8D0G0P0Q0M0N0H0E0\Waveform80002.mat,10,780.508537209436,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\8\8D0G0P0Q0M0N0H0E0\Waveform80002.mat,15,800.39081416758,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\8\8D0G0P0Q0M0N0H0E0\Waveform80002.mat,20,670.044426780478,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\8\8D0G0P0Q0M0N0H0E0\Waveform80002.mat,25,635.961540720982,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\8\8D0G0P0Q0M0N0H0E0\Waveform80002.mat,30,454.897957943747,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\8\8D0G0P0Q0M0N0H0E0\Waveform80003.mat,0,5.19511757343231,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\8\8D0G0P0Q0M0N0H0E0\Waveform80003.mat,5,387.178918177932,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\8\8D0G0P0Q0M0N0H0E0\Waveform80003.mat,10,781.875165790014,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\8\8D0G0P0Q0M0N0H0E0\Waveform80003.mat,15,800.048411383309,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\8\8D0G0P0Q0M0N0H0E0\Waveform80003.mat,20,670.63013395662,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\8\8D0G0P0Q0M0N0H0E0\Waveform80003.mat,25,636.172054942034,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\8\8D0G0P0Q0M0N0H0E0\Waveform80003.mat,30,456.222523994808,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\8\8D0G0P0Q0M0N0H0E0\Waveform80004.mat,0,5.22791740553248,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\8\8D0G0P0Q0M0N0H0E0\Waveform80004.mat,5,389.165186530377,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\8\8D0G0P0Q0M0N0H0E0\Waveform80004.mat,10,782.228733727325,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\8\8D0G0P0Q0M0N0H0E0\Waveform80004.mat,15,800.404924830042,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\8\8D0G0P0Q0M0N0H0E0\Waveform80004.mat,20,671.969185446224,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\8\8D0G0P0Q0M0N0H0E0\Waveform80004.mat,25,637.5550202937,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\8\8D0G0P0Q0M0N0H0E0\Waveform80004.mat,30,456.523041655254,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\8\8D0G0P0Q0M0N0H0E0\Waveform80005.mat,0,5.21133889802548,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\8\8D0G0P0Q0M0N0H0E0\Waveform80005.mat,5,387.878107478845,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\8\8D0G0P0Q0M0N0H0E0\Waveform80005.mat,10,780.047719171569,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\8\8D0G0P0Q0M0N0H0E0\Waveform80005.mat,15,800.091515901246,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\8\8D0G0P0Q0M0N0H0E0\Waveform80005.mat,20,671.936784178562,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\8\8D0G0P0Q0M0N0H0E0\Waveform80005.mat,25,637.642597546868,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\8\8D0G0P0Q0M0N0H0E0\Waveform80005.mat,30,458.238355269858,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\8\8D0G0P0Q0M0N0H0E0\Waveform80006.mat,0,5.14133817611906,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\8\8D0G0P0Q0M0N0H0E0\Waveform80006.mat,5,386.57698022753,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\8\8D0G0P0Q0M0N0H0E0\Waveform80006.mat,10,779.362389770266,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\8\8D0G0P0Q0M0N0H0E0\Waveform80006.mat,15,799.89130493581,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\8\8D0G0P0Q0M0N0H0E0\Waveform80006.mat,20,671.34916324368,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\8\8D0G0P0Q0M0N0H0E0\Waveform80006.mat,25,637.240639800238,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\8\8D0G0P0Q0M0N0H0E0\Waveform80006.mat,30,457.96662351378,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\8\8D0G0P0Q0M0N0H0E0\Waveform80007.mat,0,5.13694391925628,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\8\8D0G0P0Q0M0N0H0E0\Waveform80007.mat,5,386.251067627368,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\8\8D0G0P0Q0M0N0H0E0\Waveform80007.mat,10,777.879329177272,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\8\8D0G0P0Q0M0N0H0E0\Waveform80007.mat,15,799.476777705794,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\8\8D0G0P0Q0M0N0H0E0\Waveform80007.mat,20,670.127613760961,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\8\8D0G0P0Q0M0N0H0E0\Waveform80007.mat,25,635.133851143487,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\8\8D0G0P0Q0M0N0H0E0\Waveform80007.mat,30,459.173413437273,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\8\8D0G0P0Q0M0N0H0E0\Waveform80008.mat,0,5.15940352892484,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\8\8D0G0P0Q0M0N0H0E0\Waveform80008.mat,5,386.568915864965,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\8\8D0G0P0Q0M0N0H0E0\Waveform80008.mat,10,777.643022889583,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\8\8D0G0P0Q0M0N0H0E0\Waveform80008.mat,15,799.045070932808,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\8\8D0G0P0Q0M0N0H0E0\Waveform80008.mat,20,671.459551626917,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\8\8D0G0P0Q0M0N0H0E0\Waveform80008.mat,25,636.545291049339,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\8\8D0G0P0Q0M0N0H0E0\Waveform80008.mat,30,457.737806399305,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\8\8D0G0P0Q0M0N0H0E0\Waveform80009.mat,0,5.17098349691848,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\8\8D0G0P0Q0M0N0H0E0\Waveform80009.mat,5,386.76776909167,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\8\8D0G0P0Q0M0N0H0E0\Waveform80009.mat,10,776.128855772295,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\8\8D0G0P0Q0M0N0H0E0\Waveform80009.mat,15,798.688328906232,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\8\8D0G0P0Q0M0N0H0E0\Waveform80009.mat,20,671.172218262138,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\8\8D0G0P0Q0M0N0H0E0\Waveform80009.mat,25,636.561985587111,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\8\8D0G0P0Q0M0N0H0E0\Waveform80009.mat,30,458.762873420516,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\8\8D0G0P0Q0M0N0H0E0\Waveform80010.mat,0,5.23177036051511,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\8\8D0G0P0Q0M0N0H0E0\Waveform80010.mat,5,386.897907437446,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\8\8D0G0P0Q0M0N0H0E0\Waveform80010.mat,10,776.984479543399,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\8\8D0G0P0Q0M0N0H0E0\Waveform80010.mat,15,798.072745640336,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\8\8D0G0P0Q0M0N0H0E0\Waveform80010.mat,20,671.600928533972,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\8\8D0G0P0Q0M0N0H0E0\Waveform80010.mat,25,637.697536976853,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\8\8D0G0P0Q0M0N0H0E0\Waveform80010.mat,30,458.124716265977,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\8\8D0G0P0Q0M0N0H0E0\Waveform80011.mat,0,5.25434435861568,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\8\8D0G0P0Q0M0N0H0E0\Waveform80011.mat,5,385.581109211749,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\8\8D0G0P0Q0M0N0H0E0\Waveform80011.mat,10,777.174100654596,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\8\8D0G0P0Q0M0N0H0E0\Waveform80011.mat,15,797.783875314179,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\8\8D0G0P0Q0M0N0H0E0\Waveform80011.mat,20,672.245405058322,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\8\8D0G0P0Q0M0N0H0E0\Waveform80011.mat,25,636.796493380138,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\8\8D0G0P0Q0M0N0H0E0\Waveform80011.mat,30,456.9756782933,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\8\8D0G0P0Q0M0N0H0E0\Waveform80012.mat,0,5.25191725295687,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\8\8D0G0P0Q0M0N0H0E0\Waveform80012.mat,5,385.702070439822,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\8\8D0G0P0Q0M0N0H0E0\Waveform80012.mat,10,776.00962317701,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
