file,t_sec,P
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70004.mat,605,155.2051239013672
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70004.mat,610,155.2768096923828
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70004.mat,615,155.30477905273438
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70004.mat,620,155.22576904296875
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70004.mat,625,155.16363525390625
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70004.mat,630,155.0619659423828
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70004.mat,635,155.0690918
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70004.mat,640,155.1717071533203
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70004.mat,645,155.24044799804688
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70004.mat,650,155.14166259765625
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70004.mat,655,155.24554443359375
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70004.mat,660,155.19302368164062
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70004.mat,665,155.23423767089844
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70004.mat,670,155.2232208251953
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70004.mat,675,155.24412536621094
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70004.mat,680,155.23680114746094
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70004.mat,685,155.06686401367188
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70004.mat,690,155.16934204101562
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70004.mat,695,155.3075714111328
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70004.mat,700,155.26470947265625
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70004.mat,705,155.2415771484375
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70004.mat,710,155.1066436767578
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70004.mat,715,155.09580993652344
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70004.mat,720,155.13870239257812
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70004.mat,725,155.05902099609375
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70004.mat,730,155.06466674804688
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70004.mat,735,155.1323242
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70004.mat,740,155.16529846191406
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70004.mat,745,155.01608276367188
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70004.mat,750,155.21209716796875
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70004.mat,755,155.2044219970703
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70004.mat,760,155.19113159179688
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70004.mat,765,155.09780883789062
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70004.mat,770,155.12100219726562
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70004.mat,775,155.1676788330078
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70004.mat,780,155.12159729003906
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70004.mat,785,155.0096435546875
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70004.mat,790,155.1033477783203
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70004.mat,795,155.06381225585938
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70004.mat,800,155.07142639160156
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70004.mat,805,155.1420898
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70004.mat,810,155.1324920654297
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70004.mat,815,155.18716430664062
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70004.mat,820,155.04090881347656
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70004.mat,825,155.23187255859375
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70004.mat,830,155.32315063476562
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70004.mat,835,155.10696411132812
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70004.mat,840,155.11740112304688
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70004.mat,845,155.87159729003906
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70004.mat,850,155.76809692382812
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70004.mat,855,156.3737793
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70004.mat,860,156.1742401123047
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70004.mat,865,156.0176239013672
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70004.mat,870,155.4441375732422
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70004.mat,875,155.44070434570312
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70004.mat,880,156.0089874267578
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70004.mat,885,155.1609649658203
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70004.mat,890,155.17381286621094
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70004.mat,895,155.1919403076172
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,0,155.15634155273438
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,5,155.1424102783203
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,10,155.38018798828125
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,15,155.1150360107422
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,20,155.2400665283203
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,25,155.41380310058594
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,30,155.16456604003906
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,35,155.16940307617188
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,40,155.1791992
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,45,155.92942810058594
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,50,156.56381225585938
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,55,156.06552124023438
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,60,156.13070678710938
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,65,157.1183319091797
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,70,155.51541137695312
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,75,155.42703247070312
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,80,155.16433715820312
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,85,155.2052001953125
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,90,155.0552520751953
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,95,155.5424346923828
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,100,156.19618225097656
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,105,155.29019165039062
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,110,156.12808227539062
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,115,156.01019287109375
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,120,156.90634155273438
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,125,156.93600463867188
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,130,156.20225524902344
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,135,156.07948303222656
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,140,155.49298095703125
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,145,156.5277862548828
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,150,156.8888397216797
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,155,155.80120849609375
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,160,155.15220642089844
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,165,155.64048767089844
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,170,156.24423217773438
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,175,1205.809326171875
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,180,1873.07666
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,185,1867.122802734375
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,190,1865.8155517578125
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,195,1866.5447998046875
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,200,1864.4197998046875
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,205,1863.8323974609375
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,210,1865.8841552734375
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,215,1865.558837890625
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,220,1864.8636474609375
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,225,569.2995605
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,230,156.86029052734375
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,235,157.05868530273438
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,240,157.05702209472656
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,245,172.03726196289062
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,250,296.3775329589844
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,255,287.5180664
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,260,287.3342285
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,265,286.9786071777344
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,270,286.9925231933594
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,275,287.2037353515625
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,280,287.40435791015625
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,285,287.01409912109375
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,290,287.3125915527344
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,295,287.03057861328125
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,300,286.7261047363281
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,305,286.3548583984375
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,310,286.32965087890625
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,315,286.3320313
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,320,286.68060302734375
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,325,286.4839782714844
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,330,286.4165039
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,335,286.246582
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,340,286.1118164
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,345,285.9166259765625
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,350,285.6662292480469
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,355,285.4462891
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,360,285.76007080078125
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,365,285.4472351074219
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,370,285.5618896484375
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,375,285.1700134277344
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,380,285.2658691
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,385,285.03216552734375
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,390,284.7227783203125
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,395,284.7414855957031
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,400,284.6641845703125
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,405,284.6217346191406
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,410,284.52972412109375
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,415,284.3254395
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,420,284.2612609863281
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,425,284.2991027832031
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,430,284.3125915527344
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,435,284.30352783203125
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,440,284.0402526855469
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,445,283.9478454589844
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,450,283.7985534667969
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,455,283.8254395
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,460,283.4737854003906
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,465,283.4221496582031
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,470,283.2005310058594
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,475,283.1462707519531
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,480,283.3385314941406
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,485,283.0897521972656
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,490,283.0269470214844
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,495,282.9232482910156
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,500,282.8108825683594
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,505,695.4471435546875
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,510,778.8424682617188
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,515,775.2561645507812
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,520,776.8082885742188
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,525,774.2999877929688
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,530,772.9794922
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,535,770.4060668945312
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,540,764.5874023
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,545,763.9157715
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,550,763.3701782226562
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,555,763.3653564453125
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,560,763.6055908203125
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,565,762.5542602539062
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,570,762.5585327148438
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,575,762.8933105
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,580,762.9136962890625
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,585,762.7931518554688
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,590,761.3820190429688
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,595,761.5715332
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,600,761.7863159179688
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,605,761.550293
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,610,761.2840576171875
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,615,760.9715576171875
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,620,761.5351563
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,625,762.1530151367188
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,630,763.2607422
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,635,762.7212524414062
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,640,762.5176391601562
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,645,762.5693969726562
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,650,762.9474487304688
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,655,763.3065185546875
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,660,763.0946655273438
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,665,409.38128662109375
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,670,280.97882080078125
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,675,280.7789001464844
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,680,280.94757080078125
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,685,280.94732666015625
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,690,280.8747863769531
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,695,280.7320251464844
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,700,280.9696044921875
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,705,280.7501220703125
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,710,280.8705749511719
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,715,280.1062927246094
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,720,280.1652526855469
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,725,279.8887634277344
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,730,280.2957458496094
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,735,280.1909484863281
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,740,280.2127990722656
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,745,280.2082214355469
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,750,280.1104431152344
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,755,279.59234619140625
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,760,279.9201965332031
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,765,280.3164367675781
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,770,280.3542785644531
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,775,280.4356689453125
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,780,280.4078063964844
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,785,280.1534118652344
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,790,280.1140137
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,795,280.4864196777344
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,800,280.8810119628906
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,805,282.7425231933594
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,810,280.7102355957031
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,815,280.3063049316406
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,820,280.12249755859375
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,825,280.51739501953125
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,830,280.4468688964844
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,835,280.4165954589844
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,840,280.2102966308594
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,845,280.76129150390625
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,850,282.02301025390625
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,855,281.171875
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,860,282.1537170410156
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,865,282.5784606933594
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,870,282.6046142578125
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,875,282.1811828613281
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,880,282.2030029296875
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,885,282.0602722167969
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,890,282.0664978027344
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70005.mat,895,281.88006591796875
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,0,281.8175354003906
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,5,281.7005310058594
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,10,281.5559997558594
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,15,281.6833190917969
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,20,281.52740478515625
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,25,281.4786682128906
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,30,281.05206298828125
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,35,280.7446289
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,40,281.0464782714844
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,45,281.2034912109375
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,50,281.0923767089844
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,55,280.99444580078125
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,60,280.6353759765625
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,65,436.3750305175781
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,70,532.1589965820312
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,75,530.0958862304688
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,80,533.5715942382812
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,85,534.2345581054688
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,90,534.9885864257812
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,95,532.9003295898438
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,100,534.0837402
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,105,535.6458740234375
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,110,426.1146240234375
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,115,417.7300720214844
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,120,417.9742126464844
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,125,416.6685485839844
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,130,416.2286071777344
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,135,204.46839904785156
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,140,160.0403594970703
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,145,159.93667602539062
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,150,160.03099060058594
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,155,159.9969482421875
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,160,160.0451202392578
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,165,159.99600219726562
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,170,160.06639099121094
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,175,159.97006225585938
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,180,159.8924102783203
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,185,159.86898803710938
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,190,160.01962280273438
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,195,160.00088500976562
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,200,160.0686492919922
