file,t_sec,P,y_Microwave_Standby_A0,y_LED_Lamp_B0,y_CRT_Monitor_Standby_C0,y_LED_Panel_D0,y_Smoke_Extractor_E0,y_LED_Monitor_Standby_F0,y_Phone_Charger_Asus_G0,y_Soldering_Station_H0,y_Phone_Charger_Motorola_I0,y_Universal_Charger_J0,y_Fan_3Speed_K0,y_Resistor_200ohm_L0,y_AC_Adapter_Sony_M0,y_Incandescent_Lamp_N0,y_Impact_Drill_O0,y_Impact_Drill_P0,y_Oil_Heater_Q0,y_Oil_Heater_R0,y_Microwave_On_S0,y_Fan_Heater_T0,y_Hair_Dryer_1900W_U0,y_Hair_Dryer_1900W_V0,y_Hair_Dryer_2000W_W0,y_Hair_Dryer_2000W_X0,y_Hair_Dryer_2100W_Y0,y_Hair_Dryer_2100W_Z0
Matlab_Data\Synthetic\3\3X0D0P0\Waveform30454.mat,10,881.3117316,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
Matlab_Data\Synthetic\3\3X0D0P0\Waveform30454.mat,15,481.6360628,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\3\3X0D0P0\Waveform30454.mat,20,173.9030905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\3\3X0D0P0\Waveform30454.mat,25,1.911978752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\3\3X0D0P0\Waveform30455.mat,0,454.0403137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Matlab_Data\Synthetic\3\3X0D0P0\Waveform30455.mat,5,762.3776279,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Matlab_Data\Synthetic\3\3X0D0P0\Waveform30455.mat,10,881.6741983,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
Matlab_Data\Synthetic\3\3X0D0P0\Waveform30455.mat,15,483.7143627,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\3\3X0D0P0\Waveform30455.mat,20,174.3447465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\3\3X0D0P0\Waveform30455.mat,25,2.025080585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\3\3X0D0P0\Waveform30456.mat,0,454.8664807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Matlab_Data\Synthetic\3\3X0D0P0\Waveform30456.mat,5,762.9820416,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Matlab_Data\Synthetic\3\3X0D0P0\Waveform30456.mat,10,880.9013581,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
Matlab_Data\Synthetic\3\3X0D0P0\Waveform30456.mat,15,479.9865646,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\3\3X0D0P0\Waveform30456.mat,20,173.8940335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\3\3X0D0P0\Waveform30456.mat,25,1.967435257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\3\3X0D0P0\Waveform30457.mat,0,454.3678029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Matlab_Data\Synthetic\3\3X0D0P0\Waveform30457.mat,5,762.8344882,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Matlab_Data\Synthetic\3\3X0D0P0\Waveform30457.mat,10,881.4584981,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
Matlab_Data\Synthetic\3\3X0D0P0\Waveform30457.mat,15,479.2585498,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\3\3X0D0P0\Waveform30457.mat,20,173.7134651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\3\3X0D0P0\Waveform30457.mat,25,1.671421224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\3\3X0D0P0\Waveform30458.mat,0,455.2983631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Matlab_Data\Synthetic\3\3X0D0P0\Waveform30458.mat,5,764.1847245,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Matlab_Data\Synthetic\3\3X0D0P0\Waveform30458.mat,10,882.2118338,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
Matlab_Data\Synthetic\3\3X0D0P0\Waveform30458.mat,15,482.0472648,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\3\3X0D0P0\Waveform30458.mat,20,173.9176472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\3\3X0D0P0\Waveform30458.mat,25,2.058457756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\3\3X0D0P0\Waveform30459.mat,0,455.3848316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Matlab_Data\Synthetic\3\3X0D0P0\Waveform30459.mat,5,763.1191605,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Matlab_Data\Synthetic\3\3X0D0P0\Waveform30459.mat,10,881.7802394,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
Matlab_Data\Synthetic\3\3X0D0P0\Waveform30459.mat,15,481.1497964,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\3\3X0D0P0\Waveform30459.mat,20,173.5096777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\3\3X0D0P0\Waveform30459.mat,25,2.01911397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\3\3X0D0P0\Waveform30460.mat,0,454.4257158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Matlab_Data\Synthetic\3\3X0D0P0\Waveform30460.mat,5,761.0396731,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Matlab_Data\Synthetic\3\3X0D0P0\Waveform30460.mat,10,879.5092711,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
Matlab_Data\Synthetic\3\3X0D0P0\Waveform30460.mat,15,483.7303678,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\3\3X0D0P0\Waveform30460.mat,20,174.0597076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\3\3X0D0P0\Waveform30460.mat,25,1.972239684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\3\3X0D0P0\Waveform30461.mat,0,455.7581847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Matlab_Data\Synthetic\3\3X0D0P0\Waveform30461.mat,5,761.9809396,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Matlab_Data\Synthetic\3\3X0D0P0\Waveform30461.mat,10,880.5159632,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
Matlab_Data\Synthetic\3\3X0D0P0\Waveform30461.mat,15,480.6885762,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\3\3X0D0P0\Waveform30461.mat,20,173.4158549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\3\3X0D0P0\Waveform30461.mat,25,2.07510724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\3\3X0D0P0\Waveform30462.mat,0,454.0730885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Matlab_Data\Synthetic\3\3X0D0P0\Waveform30462.mat,5,761.5411754,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Matlab_Data\Synthetic\3\3X0D0P0\Waveform30462.mat,10,878.7218516,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
Matlab_Data\Synthetic\3\3X0D0P0\Waveform30462.mat,15,481.3102776,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\3\3X0D0P0\Waveform30462.mat,20,173.0202485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\3\3X0D0P0\Waveform30462.mat,25,1.968746022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\3\3X0D0P0\Waveform30463.mat,0,452.1574206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Matlab_Data\Synthetic\3\3X0D0P0\Waveform30463.mat,5,761.4228379,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Matlab_Data\Synthetic\3\3X0D0P0\Waveform30463.mat,10,880.8730825,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
Matlab_Data\Synthetic\3\3X0D0P0\Waveform30463.mat,15,489.5876627,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\3\3X0D0P0\Waveform30463.mat,20,173.7528735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\3\3X0D0P0\Waveform30463.mat,25,3.437735902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\3\3X0N0R0\Waveform30464.mat,0,451.691964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Matlab_Data\Synthetic\3\3X0N0R0\Waveform30464.mat,5,796.4145555,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Matlab_Data\Synthetic\3\3X0N0R0\Waveform30464.mat,10,1208.329644,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
Matlab_Data\Synthetic\3\3X0N0R0\Waveform30464.mat,15,1107.498743,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\3\3X0N0R0\Waveform30464.mat,20,792.7959026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\3\3X0N0R0\Waveform30464.mat,25,5.429816649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\3\3X0N0R0\Waveform30465.mat,0,450.3482828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Matlab_Data\Synthetic\3\3X0N0R0\Waveform30465.mat,5,795.18026,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Matlab_Data\Synthetic\3\3X0N0R0\Waveform30465.mat,10,1207.559086,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
Matlab_Data\Synthetic\3\3X0N0R0\Waveform30465.mat,15,1112.167695,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\3\3X0N0R0\Waveform30465.mat,20,796.0437673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\3\3X0N0R0\Waveform30465.mat,25,6.59068798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\3\3X0N0R0\Waveform30466.mat,0,451.9270776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Matlab_Data\Synthetic\3\3X0N0R0\Waveform30466.mat,5,797.0765447,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Matlab_Data\Synthetic\3\3X0N0R0\Waveform30466.mat,10,1207.256813,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
Matlab_Data\Synthetic\3\3X0N0R0\Waveform30466.mat,15,1110.872095,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\3\3X0N0R0\Waveform30466.mat,20,796.6920823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\3\3X0N0R0\Waveform30466.mat,25,7.65220475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\3\3X0N0R0\Waveform30467.mat,0,451.509558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Matlab_Data\Synthetic\3\3X0N0R0\Waveform30467.mat,5,797.5009446,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Matlab_Data\Synthetic\3\3X0N0R0\Waveform30467.mat,10,1206.538197,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
Matlab_Data\Synthetic\3\3X0N0R0\Waveform30467.mat,15,1110.287662,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\3\3X0N0R0\Waveform30467.mat,20,795.186776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\3\3X0N0R0\Waveform30467.mat,25,7.865376641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\3\3X0N0R0\Waveform30468.mat,0,451.3519607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Matlab_Data\Synthetic\3\3X0N0R0\Waveform30468.mat,5,796.9863314,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Matlab_Data\Synthetic\3\3X0N0R0\Waveform30468.mat,10,1207.037352,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
Matlab_Data\Synthetic\3\3X0N0R0\Waveform30468.mat,15,1110.380214,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\3\3X0N0R0\Waveform30468.mat,20,795.8325215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\3\3X0N0R0\Waveform30468.mat,25,6.517713657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\3\3X0N0R0\Waveform30469.mat,0,448.5483861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Matlab_Data\Synthetic\3\3X0N0R0\Waveform30469.mat,5,798.7635681,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Matlab_Data\Synthetic\3\3X0N0R0\Waveform30469.mat,10,1205.63331,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
Matlab_Data\Synthetic\3\3X0N0R0\Waveform30469.mat,15,1109.339727,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\3\3X0N0R0\Waveform30469.mat,20,792.19839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\3\3X0N0R0\Waveform30469.mat,25,8.84990806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\3\3X0N0R0\Waveform30470.mat,0,448.008072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Matlab_Data\Synthetic\3\3X0N0R0\Waveform30470.mat,5,794.0806184,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Matlab_Data\Synthetic\3\3X0N0R0\Waveform30470.mat,10,1203.26891,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
Matlab_Data\Synthetic\3\3X0N0R0\Waveform30470.mat,15,1108.783048,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\3\3X0N0R0\Waveform30470.mat,20,793.8451917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\3\3X0N0R0\Waveform30470.mat,25,8.902671179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\3\3X0N0R0\Waveform30471.mat,0,448.7440006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Matlab_Data\Synthetic\3\3X0N0R0\Waveform30471.mat,5,796.0369062,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Matlab_Data\Synthetic\3\3X0N0R0\Waveform30471.mat,10,1206.174448,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
Matlab_Data\Synthetic\3\3X0N0R0\Waveform30471.mat,15,1109.662727,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\3\3X0N0R0\Waveform30471.mat,20,794.2471337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\3\3X0N0R0\Waveform30471.mat,25,8.605523359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\3\3X0N0R0\Waveform30472.mat,0,449.3472005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Matlab_Data\Synthetic\3\3X0N0R0\Waveform30472.mat,5,797.7017068,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Matlab_Data\Synthetic\3\3X0N0R0\Waveform30472.mat,10,1206.377988,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
Matlab_Data\Synthetic\3\3X0N0R0\Waveform30472.mat,15,1109.323878,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\3\3X0N0R0\Waveform30472.mat,20,793.9561313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\3\3X0N0R0\Waveform30472.mat,25,7.732923535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\3\3X0N0R0\Waveform30473.mat,0,449.4525542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Matlab_Data\Synthetic\3\3X0N0R0\Waveform30473.mat,5,795.5912388,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Matlab_Data\Synthetic\3\3X0N0R0\Waveform30473.mat,10,1206.608171,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
Matlab_Data\Synthetic\3\3X0N0R0\Waveform30473.mat,15,1108.757754,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\3\3X0N0R0\Waveform30473.mat,20,790.6753251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\3\3X0N0R0\Waveform30473.mat,25,8.265242341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\3\3X0N0R0\Waveform30474.mat,0,448.3689751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Matlab_Data\Synthetic\3\3X0N0R0\Waveform30474.mat,5,795.9416829,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Matlab_Data\Synthetic\3\3X0N0R0\Waveform30474.mat,10,1206.241571,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
Matlab_Data\Synthetic\3\3X0N0R0\Waveform30474.mat,15,1108.293618,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\3\3X0N0R0\Waveform30474.mat,20,791.995446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\3\3X0N0R0\Waveform30474.mat,25,7.734311532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\3\3X0N0R0\Waveform30475.mat,0,448.6802265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Matlab_Data\Synthetic\3\3X0N0R0\Waveform30475.mat,5,797.1976665,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Matlab_Data\Synthetic\3\3X0N0R0\Waveform30475.mat,10,1203.314645,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
Matlab_Data\Synthetic\3\3X0N0R0\Waveform30475.mat,15,1113.277743,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\3\3X0N0R0\Waveform30475.mat,20,793.6515416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\3\3X0N0R0\Waveform30475.mat,25,12.36140405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\3\3X0N0R0\Waveform30476.mat,0,446.1883987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Matlab_Data\Synthetic\3\3X0N0R0\Waveform30476.mat,5,795.0865892,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Matlab_Data\Synthetic\3\3X0N0R0\Waveform30476.mat,10,1200.664574,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
Matlab_Data\Synthetic\3\3X0N0R0\Waveform30476.mat,15,1112.780323,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\3\3X0N0R0\Waveform30476.mat,20,790.9897287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\3\3X0N0R0\Waveform30476.mat,25,14.15469528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\3\3X0N0R0\Waveform30477.mat,0,445.1068535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Matlab_Data\Synthetic\3\3X0N0R0\Waveform30477.mat,5,794.9087903,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Matlab_Data\Synthetic\3\3X0N0R0\Waveform30477.mat,10,1200.834924,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
Matlab_Data\Synthetic\3\3X0N0R0\Waveform30477.mat,15,1113.652228,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\3\3X0N0R0\Waveform30477.mat,20,791.6668726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\3\3X0N0R0\Waveform30477.mat,25,15.3673214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\3\3X0N0R0\Waveform30478.mat,0,446.0283551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Matlab_Data\Synthetic\3\3X0N0R0\Waveform30478.mat,5,791.3182165,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
